아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용
LoIYsbgE,,23.04.17,"(묶음 1,000원할인) White+Black",free,정사이즈예요,아주 만족해요,화면과 비슷해요,162cm,49kg,상의 55,"완전 딱 붙는데 답답하지는 않아요. 넘 짧지도 않고~ 블랙 맘에 들어요. 화이트는 속옷이 다 비치구용ㅎㅎ 배가 안예뻐서 쫌 가려줘야되는데 글타고 긴건 싫고...해서 세미크롭을 좋아하는데 내리면 올라가고 내리면 올라가고ㅎ 바지는 위로 당겨 올리고 티는 아래로 당겨 내리고 풉ㅋ
기본티여서 무난하지만 핏이랑 파임이랑 전체적으로 맘에 들어요"
ROT0G8Sw,,23.04.14,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,53kg,상의 55,"재질 후들후들하고 기본티로 입기 좋아요. 착용감 너무 좋고, 크롭이라 당연히 짧구요..! 여름에 대충 이거 하나 입으려고 했는데 가슴 있으신 분들은(저는 70f) 고려해보셔야할 것 같아요. 뭔가 내복같은,,? 그런 느낌이 듭니다ㅠ"
fear******,,23.04.10,White,free,정사이즈예요,보통이에요,화면과 비슷해요,164cm,54kg,상의 55,이런 hot girl~ 스러운 U넥 옷은 첨 입는데 속이 정말 잘 비치네요... 흰색에다 얇아서 어쩔 수 없다 쳐도 그거말곤 다 괜찮은 것 같습니다. 쫀쫀하고 시원해서 여름에 잘 입을 것 같아요!
6hFd66NS,,23.04.09,"(묶음 1,000원할인) White+Black",free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,60kg,상의 55,"진짜 쫀쫀하고 얇아서 시원한 퀄 좋은 골지예요
블랙화이트 하나씩 샀는데 화이트는 비침이 있어요
목이 생각보다 많이 파졌는데 저는 파인 옷 좋아해서 완전완전 만족해요!! 일단 퀄리티 좋아서 대만족"
Ty7jIGcT,,23.04.08,White,free,정사이즈예요,보통이에요,화면과 비슷해요,153cm,44kg,상의 44,"기본티로 좋아요 얇긴한데 한철 입기 좋음
기본으로 추천 소매 짧긴한데 쫀쫀해서 날씬해보이고
좋음
기본티로 좋아요 얇긴한데 한철 입기 좋음
기본으로 추천 소매 짧긴한데 쫀쫀해서 날씬해보이고
좋음"
OppxGI02,상위 10%,23.04.08,"(묶음 1,000원할인) White+Black",free,작아요,보통이에요,화면과 비슷해요,159cm,63kg,상의 66,어주아주 잘 늘어나는데 생각보다 넥라인이 커서 아래로 내려서 가슴이 좀 보이거나 옆으로 올려서 브라끈이 보이거나 둘 중 한가지는 꼭 해야돼요ㅠㅠ 팔뚝살이 터질것 같은 저에겐 팔뚝 커버가 안돼서 볼레로랑 입었어요.. 그래도 받쳐입긴 좋아요!
AuFPKvyH,,23.04.07,White,free,작아요,아주 만족해요,화면과 비슷해요,157cm,51kg,상의 55,자켓안에 이너로 입을 용도로 샀는데 후기 많은데는 이유가 있네요! 재질도 쫀쫀하고 부드러워요 신축성도 좋고! 색감은 화면그대로구여! 생각보다 넥파임도 그렇게 심하지 않네요 아주 만족해요^^!!
wlst******,,23.04.07,White,free,작아요,아주 만족해요,화면과 비슷해요,164cm,74kg,상의 77,사진으로 찍으니 은근 실감이 안되긴 하는데... 처음에 보고 아기옷인 줄 알았습니다ㅋㅋㅋ 근데 잘 늘어나고 탄탄하고 촉감도 좋아요. 완전 타이트하게 입는 옷으로 전 가슴 사이즈 때문에 펑한 티셔츠를 입으면 너무 부해 보여서 사봤는데 만족입니다.
9vA6OJWC,,23.04.06,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,45kg,상의 44,싸고 퀄리티도 넘 좋아요… 이정도까진 기대 안 했는데 진작 살 걸ㅠㅠ 긴팔 쭉티도 필요하면 여기서 사랴구요‘ㅜㅜ 기본템으로 찰떡입니당
alic******,,23.04.02,White,free,정사이즈예요,보통이에요,화면과 비슷해요,155cm,45kg,상의 44,"ㅠㅠ왜 잘 팔리눈지 알겠는... 
솔직히 이런 면티 흔하지만 붙는 정도나 기장, 파임, 암홀 등등 맘에 쏙 드는 제품 찾기 힘든데 이건 진짜 너무 이뻐요 재구매 의사 10000%!!!
심지어 얇고 찰랑 거리는데 검정 속옷입어거 찍은 건데 많이 안 비쳐서 좋아오"
loAiMXHv,,23.03.23,"(묶음 1,000원할인) White+Black",free,정사이즈예요,보통이에요,화면과 비슷해요,155cm,44kg,상의 44,처음에 봤을 때 이 아동복 사이즈가 들어갈까 싶었지만 신축성 아주 좋고요. 힘들게 입은 것도 아니고 입고 나서 터질 것 같지도 않고 딱 좋습니다. 딱 붙는 건 원래 그런 핏인 거 알고 사서.. 핏도 맘에 들어요. 뱃살을 좀 더 빼면 단품으로 입어도 되겠어요. 그 전까진 일단 이너로 활용할 예정.. 저는 상체가 좀 짧은 편이라 엄청 짧다고는 못 느꼈어요. 배꼽 덮을랑말랑 하는 정도? 개인적으로 그래서 길이도 부담스럽지 않고 괜찮네요.
Dd2xrenS,,23.03.19,"(묶음 1,000원할인) White+Black",free,생각보다 커요,아주 만족해요,화면과 비슷해요,164cm,48kg,상의 55,"더 쫀쫀함을 원하는데
생각보다 좀 넉넉하네요
금방 늘어날꺼같아서
그게 조금 아쉽네요
길이가 짧기도하고해서
여기판매자 쫀쫀한버전 좀더긴애
구매하러 갑니다
배송겁나빠름 하루만에 옴. 굿!"
7EAWz1vS,,23.03.13,"(묶음 1,000원할인) White+Black",free,정사이즈예요,보통이에요,화면과 비슷해요,163cm,60kg,상의 66,"골지 같으면서… 어딘가 내복 같기도 한 것이… 흰색보단 검은색이 훨씬 좋네요 흰색 생각보다 속옷이 많이 비쳐요 
팔뚝이 우람해 보이지만 제가 살집이 있는 거니 어쩔 수 없네요 질 나쁘지 않아요"
TssyXRop,,23.03.03,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,155cm,42kg,상의 44,겨울에 스카에서 공부할때 두껍지 않은 옷을 입고 싶어서 구매했는데 너무 너무 편하고 핏도 진짜 예쁘고 사길 정말 잘했다는 생각이 들었어요 속옷 입어도 잘 안비쳐서 심리스브라랑 입으면 정말 최강조합입니당😙
i9VjoTbW,,23.01.11,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,55kg,상의 55,쫀쫀하게 몸매 예쁘게 보여요~~~겨울에 왜 반팔입냐 하지만 엄청 두꺼운 외투 안에 입기 딱 좋아요~~~가끔 너무 답답해서 따뜻한 실내에서 외투 벗을땐 시원하고 넘넘 편해요 전 만족해서 블랙 추가 구매합니다
dOImUgcm,,22.12.20,"(묶음 1,000원할인) White+Black",free,정사이즈예요,아주 만족해요,화면과 비슷해요,160cm,47kg,상의 55,"원래 흰색 한장만 작년에사서 지금까지 입다가 이번에 검정 회색 흰색 다 샀어요 티셔츠라기엔 비싼값이지만 핏도 예쁘고 그냥 입어도 편하고 이너로 입어도 좋아요
회색이 다른색상보다 조금 더크네요? 재질땜에 그런가 암튼 만족이용"
tDWcgJis,,22.10.02,Black,free,정사이즈예요,보통이에요,화면과 비슷해요,166cm,58kg,상의 55,일단 소재가 되게 부들부들해서 입을 때 촉감이 진짜 좋아요! 엄청 깊은 파임도 아니어서 입었을 때 핏도 예뻤어용 근데 몇 번 안 입었을 때 밑단 실밥이 갑자기 우르르 풀려서 좀 놀랐어요ㅠㅠ 이것 빼고는 다 괜찮은 것 같아요!
DN5iMxFu,상위 5%,22.09.20,White,free,작아요,보통이에요,화면과 비슷해요,165cm,65kg,상의 55,기본 티셔츠중에 넥라인이 깊은 티셔츠가 필요했는데 가격도 적당하고 리뷰가 좋아서 구매했어요 청바지에 입어도 괜찮고 이너로도 괜찮아요 대신 얇으니까 속옷 색상은 좀 조심해야할것같아유💁‍♀️
Efi0Bddf,,22.09.02,"(묶음 1,000원할인) White+Black",free,정사이즈예요,별로예요,화면과 비슷해요,170cm,55kg,상의 44,"이거 걍 지하상가에서 오천원 주고 사면 될 것 같은데
너무 흐물텅흐물텅 거리고
넥 라인또한 흐물텅 거려서
유넥인지 스퀘어넥인지 이게 뭔지 가늠이 안가용
그리고 뭔가 핏 되어서 커버된다기 보다
흠... 그냥 싸구려 티 입었다~~"
sOdQf844,,22.07.31,White,free,정사이즈예요,보통이에요,화면과 비슷해요,162cm,54kg,상의 55,"처음배송되서 왔을때
와 이거 조카(9세,남아) 옷보다 작은데
되겠나?했는데
되더라구요.. 쫀쫀한게 날씬해보이고
하이웨스트랑 같이입으면 감쪽같이
크롭인데 크롭느낌나면서
겨우 만원돈으로 MZ세대 체험쌉가능
그리고 그렇게 매치 해서 입어야 배앓이 방지될것같은
느낌적인 느낌!!!!
은 개뿔.. 아랫배 커버위해서 선택한 코디였읍니다^^"
PDY2qkTL,,22.07.20,"(묶음 1,000원할인) White+Black",free,정사이즈예요,보통이에요,화면과 비슷해요,170cm,70kg,상의 66,"한번 빨고 입어야하는데 안빨고 입어서 땀나니까 검정 먼지들 몸에 덕지 덕지 붙은건 내잘못
스판좋고 예상하던대로 강아지옷같아요 딱 쫀쫀 크롭반팔티 입니다 흰색 검정 두개 사길 잘 했어요"
유개미S2,,22.07.12,Black,free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,44kg,상의 44,"흰색 입어보고 너무 좋아서 검정색도 또 샀어요~♡
우선 길이도 너무 짧지 않으면서 허리라인을 예뻐보이게 해주고 재질이 찰랑찰랑 시원해요! 입었을 때 착용감이 정말 편합니다!!
몇 장 더 쟁여놓고 싶을 정도입니당~~♡"
mWt80a1i,,22.07.06,White,free,작아요,보통이에요,화면과 비슷해요,167cm,56kg,상의 55,"마감이 조금 미흡해서 실밥이 나왔지만 잘라서 입었어요.
얇고 부드러운 재질에 얇아서 덥지않고 편하게 입기좋아요.
세탁하면 작아지고 보풀이 살짝 생기긴하지만 한계절용으로는 가성비 좋은 아이템으로 보여요."
수니수니,상위 25%,22.06.19,White,free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,45kg,상의 44,"얇고 부들부들거리고 몸에 달라붙는 재질이에요.
단단한 면을 원하지 않고 요런 착 감긴 아이를 찾던 중이라 만족해요! 
그리고 주문한 다음날 배송완료🤝 훌륭합니당 ㅎㅎ
U넥이 좀 많이 파여서 어깨가 좁아보여요. 조금만 덜 파였다면 더 이쁠듯 해요."
로쟁이,,22.06.18,"(묶음 1,000원할인) White+Black",free,정사이즈예요,보통이에요,화면과 비슷해요,163cm,53kg,상의 55,저는 좋아서... 두 번째 구매했어요 완전 쫀쫀하게 달라붙어서 몸매 좋아보여요! 전에 입던 건 보풀이 나서 그냥 운동할 때 막 입고 다시 샀어욬ㅋ
C6shU7F4,,22.06.18,Black,free,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,61kg,상의 66,"진짜 이거 완벽해요 ㅜㅜ
일단 스판 대박이라 완전 편하구요
얇고 시원한 재질이면서도 너무 비치지 않아용
아주 안비치는건 아니지만 딱 이너 없이 입을 수 있는 정도!!
그리고 제가 이번에 반팔 사면서 중요하게 생각했던건 소매가 짧으면서, 팔에 딱 붙어서 겨드랑이가 절대 보이지 않는 티를 사고 싶었어요
근데 이게 딱 그런 티에요 ! 겨드랑이 절대 안보임"
AvAQYorq,상위 30%,22.06.09,"(묶음 1,000원할인) White+Black",free,작아요,아주 만족해요,화면과 비슷해요,173cm,61kg,상의 66,"-생각보다 옷이 아주 작음
-그래도 입으니까 입을 수 있고 키가 있고 허리가 길어서 그런지 배꼽 보일정도로 짧음
-면은 탄탄하지만 여름에 더운소재
-가슴이 생각보다 파임 딱 마지노선 정도?
-가격도 나쁘지않고 핏도 좋고 대체적으로 만족함"
wBzJzp0X,,22.06.06,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,68kg,상의 77,날씬해보이고 넥라인도 여리여리해보여요 ㅎㅎ 신축성도 좋고 핏도 예쁘고 아주 만족합니다!! 하이웨스트 바지에 입으니까 길이가 딱 좋더라구용 하이웨스트 아니면 좀 짧은감이 있을 것 같아요!
mU4UXvFJ,,22.06.06,White,free,정사이즈예요,보통이에요,화면과 비슷해요,163cm,50kg,상의 55,"애기옷같은데 들어가긴 들어가네요 ㅎㅎ
완전 쫘아아악 달라붙는 재질이라 에메필 입고 입으니까 가슴 발사될 거 같아요..ㅋㅋ 그래도 그런 멋으로 입는 옷이니까요^^ 빨면 늘어날까 걱정이네요 무조건 손빨래 해야될 듯"
set2czzN,상위 10%,22.06.03,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,48kg,상의 44,"너무 마음에 들러요 딱 제가 찾던 제품

몸에 딱 붙고 길이는 배꼽에 가려지게 와요!!

가슴파임도 과하지 않습니다!!

다만 가격을 올리고 두께감이 살짝 더 있었으면 좋겠어요 ㅠ 고거 빼면 다 좋아요"
FfQLuKGb,,22.05.27,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,170cm,58kg,상의 55,"이렇게 핏한 쫄티들 다 강아지 옷 같고 숨 못쉬는 착용감인데 얇고 부들부들해서 진짜 편해요! 넥라인도 시원해보이고 엄청 짧은 기장도 아니라 만족합니다 물론 저는 키랑 바스트가 있는 편이라 다른 분들에 비해면 짧게 올라오네용
아 그리고 잘 늘어나고 편한만큼 사진 보시면 아시겠지만 뱃살은 못 가려줍니당ㅎㅎ…"
vtn6b8b0,상위 25%,22.05.25,Black,free,정사이즈예요,보통이에요,화면과 비슷해요,162cm,50kg,상의 55,찰랑거리는 골지티에요 확실히 여름에 입기 좋을 재질 ! 몸에 완전 착 붙는 티라서 군살 안 보이게 해주는 핏은 아니라 좀 아쉬워요 흉통 작은 사람이 입어야 안 늘어나고 입을 거 같은 느낌 ? 가슴이나 흉통이 있으면 넥라인이 좀 벌어지는 느낌이라 아쉬웠어요
4AXqsFMu,상위 10%,22.05.23,Black,free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,48kg,상의 55,"배송 미친거 같애요 지방인데도 일요일 오후 1시 반쯤 주문했는데 저녁에 7시쯤 갑자기 배송출발한다더니 월요일 오전 10시쯤 도착했어요 

택배 봉투 뜯어보니까 평소 받아보던 포장의 1/3 사이즈라서 언더붑되는거 아닌가 걱정했는데 좍좍 잘 늘어나요 길이는 키 160 기준 갈비뼈랑 배꼽 사이 정도됩니당 전 배꼽 들어내고 못 돌아다니는 유교걸이라 하이웨스트하고만 입을 수 있을 것 같네영

파임 심하지 않을까 걱정했는데 빈약한 가슴의 소유자라서 이정도는 뭐 괜찮아요 ^^! 전 골이 없어서 보일지 안보일지는 모르겠어요🥲 저에게는 엄마 앞에서도 입을 수 있는 아주 건-전한 옷이네요 바지 실밥 정리 해야겠다"
UhU8BLB6,상위 15%,22.05.23,Black,free,작아요,보통이에요,화면과 비슷해요,158cm,47kg,상의 44,"덩치가 왜소해서 괜찮을 줄 알았는데 팔 들면 배가 보여서 살짝... 애매했어요..!! 그래도 라인이 예뻐서 맘에 듭니다! 스퀘어넥이여서 좋아요! 진짜 말라보이고 핏 좋아요!
그리고 약간 처음에 빨 때 먼지 같은 게 많이 나와서 검은**리 빨거나 단독 세탁 추천드려요!"
popo*****,,22.05.11,White,free,작아요,보통이에요,화면과 비슷해요,160cm,63kg,상의 66,"제 체형엔 ㄹㅇ 강아지 옷이고.. 나시 없이 이거 하나만 입으면 그냥 다.. 비치는데
자꾸 손이감 ㅎ 핏이 이뻐용 🫶🏻
마른 분들은 이쁘게 단독으로 입으실듯
전 밖에 볼레로 걸쳐야함 ㅋ
그리고 비침땜에 안에 나시 입어야 돼용
전 만족🤍"
ssw8XhNO,,22.05.11,Black,free,정사이즈예요,아주 만족해요,화면과 비슷해요,159cm,48kg,상의 55,"한 눈에 알아봤어요 
지금 집에 가지고 잇는 옷과 같은 옷이라는 것을.
가격도 훨씬 저렴하길래 바로 두 개나 샀어요
약간 흐물 찰랑 거리면서 스판기가 있고
몸에 촥 붙어요
심한 크롭이 아니라서 어디든 입어도 잘 어울려고
적당히 바지선까지 올라오는 길이감
기본티로 제격 !
이 티는 보풀도 안 생겨요 그래서 좋아요 
어쩜 이렇게 똑같은 티를 다른데서 더 비싸게 살뻔 ㅜ 
감사합니다 잘입을게요"
Xi9mSv0Q,,22.05.09,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,53kg,상의 66,"비슷한 크롭 반팔티 사고 실망해서 반품시켜본 경험 있는데
주문했던 크롭 반팔티 중에 이게 제일 괜찮은 듯
일단 옷 끝이 안 들뜨고 짱짱하게 붙어서 허리라인도 잡아주고 숙였을 때 등도 안 보이고 좋음
얇긴 한데 ㄱㅊ음"
d8**,,22.05.09,White,free,정사이즈예요,아주 만족해요,화면보다 밝아요,156cm,56kg,상의 55,"부들하고 시원한 재질이라 마음에 들구요 가슴 없지도 그렇다고 그렇게 많지도 않아서 엄청 올라가진 않네요 ! 
비침도 심하지 않아서 좋은 구 같네요 재 구매 의사가 들정도로 마음에 들었습니다☺️"
dHllH4n8,,22.05.09,Black,free,정사이즈예요,보통이에요,화면과 비슷해요,163cm,54kg,상의 55,옷 핏은 너무 예뻐요! 저는 가슴이 작아서 쪼금만 더 짧았으면 하는 마음두 있어용 ㅋㅋㅋ 앞에는 예쁘게 크롭인데 뒤는 살짝 가려지더라구용 아 그리구 한번입엇는데 겨드랑이 부분에 동전크기 구멍 생갸서 슬퍼요 ㅠ
NICK,,22.05.07,White,free,정사이즈예요,보통이에요,화면과 비슷해요,172cm,57kg,상의 55,"유넥 반팔티 사고싶었는데 다들 길이가 너무너무 짧아서 얘가 그나마 길더라구요!
쫀쫀하고 좋긴 한데 스킨톤 속옷 입어도 비쳐서 단독으론 어려울굿같아요
그리구 속옷 끈이 보일정도로 파여서 좀 올려야해요
전 어차피 이너로 입으려고 산거라 좋네용"
DTMSPWuA,,22.05.04,Black,free,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"웬 아기옷이 온 줄 알았는데 입어보니 만족 그 자체ㅠ
파인 정도도 딱 좋았고 요즘 하도 크롭만 보여서
배 나온 입장에선 배 가려주는 정도도 너무 좋았어요!
흰색만 사려다가 검은색도 같이 샀는데 넘 잘한 일!!
쵝오!"
jmy1***,상위 30%,22.04.29,White,free,정사이즈예요,보통이에요,화면과 비슷해요,160cm,44kg,상의 44,"직진배송 주문했는데 3일만에 받았어여ㅜㅜ
넥라인도 너무 부담스럽지 않을 정도이고
촉감도 생각보다 부들부들해서 착용감이좋아여~
다만 엄청 얇아서 속옷 신경쓰셔야할것같습니당
이번 여름에 착붙템일거같아요!!"
e3iHdDbT,,22.04.21,Black,free,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,56kg,상의 66,"가벼운데 쫀쫀해요
키가 167이지만 상체가 짧은 편인데
완전 크롭은 아니고 살짝 길어요
길어도 뭐 ㅋㅋ 크롭 맞아요
괜히 짧은거 사서 배 노출되는 것보다는
움직일때 살짝 살짝 보여서 
오히려 좋아💕"
Cdprowgt,,22.04.16,White,free,정사이즈예요,보통이에요,화면과 비슷해요,,,,"지니 반팔티와 쫀득치즈반팔 둘 다 사본 후기.

<비교> 상의66,가슴C
지니-스판끼 좋음/많이 파임/많이 짧음/쫀득에 비해 얇음
골지/나일론 소재여서 약간 반딱거림/화이트비침심함

쫀득-진짜 쫀쫀함/지니에 비해 두께감있고 길이 좀 김/
암홀좁고 팔소매 짧음/적당히 파인 느낌/
화이트에 아이보리 섞임 미색?

> 저는 쫀득이 길이와 넥라인이 더 마음에 들지만 제일 단점이 암홀이에요. 상의66에 팔뚝살도 있어서 겨드랑이가 좀 낀다..슬픔..또 두께감도 있어서 이너티로 입으려고 산 저에겐 더울거같아요. 단독으로 입으실 분들은 지니보단 쫀득이 나을수도! 덜비침. 하지만 이너티가 목적이라 저는 지니..! 지니가 입을때 더 편해요!"
Cdprowgt,,22.04.14,Black,free,정사이즈예요,보통이에요,화면과 비슷해요,,,,"전 여름에 땀이 많아 이걸 이너티로 입는데 옛날에 매장에서 사서 헤질때까지 입고 있었어요. 비슷한걸 사고 싶어서 찾다가 발견한건데 웬걸..똑같은거였어요,,감격,,화이트도 있다니,,새거 입으니 완전 쫀쫀하네요! 가슴 큰 분들은 크롭에 더 크롭이 될거에요..! 오래 입으면 밑에가 잘 말리더라구요. 그러니까 계속 팔아주세요."
FGO5WZXd,,22.04.03,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,168cm,50kg,상의 55,"조금 파인 크롭티를 찾다가 구매했어요
완전 쫀쫀해서 좋고 잘 늘어나지도 않을것 같아요
겉옷은 널널한 청자켓이나 핏되는 라이더자켓 둘 다 잘 어울릴것같아요
바지는 세미와이드 크롭 청바지랑 조합 굳
봄여름 잘 입고 다닐듯아주 만족"
PmfVYUAn,,22.04.02,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,64kg,상의 66,"가격대비 너무 좋아요!! 솔직히 큰 기대 안하고 시켰는데 배송도 24시간도 채 안걸리게 너무 빨랐고, 옷 퀄리티도 좋아요 특히 쇄골라인이 딱 예쁘게 나올 정도로 파임이 있어서 마음에들어요,, 날씬해보이고 블랙,화이트 둘다 구매하길 너무 잘했어요ㅠ"
PmfVYUAn,,22.04.02,Black,free,정사이즈예요,아주 만족해요,화면과 비슷해요,163cm,64kg,상의 66,"가격대비 너무 좋아요!! 솔직히 큰 기대 안하고 시켰는데 배송도 24시간도 채 안걸리게 너무 빨랐고, 옷 퀄리티도 좋아요 특히 쇄골라인이 딱 예쁘게 나올 정도로 파임이 있어서 마음에들어요,, 날씬해보이고 블랙,화이트 둘다 구매하길 너무 잘했어요ㅠ"
5UhcIEfs,,22.03.27,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,55kg,상의 55,집에 막 있다가 찍어서 속옷이 레이스인점 죄송합니다 헣ㅎ허; 그냥 딱 생각했던 대로예요 아 후기에서 본것처럼 최대장점이 잘 안비치는거!!!인듯 합니다 누드톤 속옷이긴 하지만 라인은 좀 비쳐도 색은 정말 하나도 안비치네영
6JlzPPGL,,22.03.25,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,165cm,53kg,상의 55,"스판끼 너무 좋고 보드라운 원단감이 너무 좋아요ㅠ
여름에 땀으로 오래 못입겟지만 이정도면 시원하게 입을 수 있구요! 두개 구매해서 이번 여름은 거뜬히 넘기겠어요
봄부터 레이어드해서 입을거에요;)"
q19GSu6M,,22.02.22,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,43kg,상의 44,"소재가 진짜 좋아서 감탄 ..
목 뒤 택을 보니까 made in korea 더라고요!?

저렴해서 별 기대없이 샀는데 질도 진짜 좋고
몸매도 좋아보여서 완전 만족만족 🤭

다음에 몇 벌 더 쟁여놓을 것 같아요!
여름에 요긴하게 쓰이겠네요 ㅎㅎ"
q19GSu6M,,22.02.22,Black,free,정사이즈예요,아주 만족해요,화면과 비슷해요,153cm,43kg,상의 44,"쫀쫀하고 부들부들하니 몸에 착 감기는 소재가 마음에 들어요!! 여름에 딱 입기 좋을 시원한 소재에요:)

몸매도 좋아보이게 해주고 속옷 끈도 잘 안 보여서 만족만족!! 저는 가디건 안에 입으려고 산 건데 단독으로 입어도 예쁠 것 같아용!"
4eLkztuS,,22.02.17,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,158cm,51kg,상의 55,다이어트를 부르는 옷 입니다...! 그렇지만 정말 쫀쫀하고 질도 좋아요!! 검은색 속옷을 입으면 당연히 티가 나지만 누드색 속옷을 입으면 티가 안 납니다! 조만간 깔별로 사모을 거예요ㅠㅠ
PB7jHM5G,,22.01.07,White,free,정사이즈예요,아주 만족해요,화면과 비슷해요,161cm,45kg,상의 44,"쿠폰할인 맞출려고 샀는데 아주 만족이예요
넥이 넓은 골지티고 엄청 얇아서 단독으로 입으려면 한여름에 가능쓰ㅋㅋ
식초냄새가 좀 나긴하는데 옷 촉감이 되게 좋아서 전혀 노상관임
쫄티st인거 같은데 제 체형기준으로 완전 쫄티는 아니고 허리부분이 좀 남는데 이것도 뭐그냥ㅋㅋㅋㅋ
길이는 세미크롭이라 하이웨스트랑 같이 여름에 입으면 좋을꺼 같아서 저는 몇장 더 주문할꺼예요"
VjYXtwST,,21.09.28,Black,,정사이즈예요,아주 만족해요,화면과 비슷해요,166cm,55kg,상의 55,"화이트 구매했다가 블랙 재구매 했어요!
입어보니까 부들부들 쫄길쫠깃한 재질이고 늘어날 줄 알았는데 잘 안 늘어나요! 
입다보니 여기저기 받쳐 입거나 단독으로 입기도 하고 활용도가 굉장히 좋은 제품이라 만족해요
넥라인 넓어서 좋긴한데 브라끈을 숨기는 게 쉽지 않다는 점이 유일한 단점이지 않나 생각합니다!"
GUnwYv3h,,21.09.07,White,,정사이즈예요,보통이에요,화면과 비슷해요,165cm,60kg,상의 55,"팔뚝살이랑 어깨, 가슴이 좀 있는 편이어서 너무 작을까봐 걱정했는데 생각보다 괜찮았어용 후드집업이나 이런 옷에 이너로 입으려고 샀는데 가슴골이 많이 드러나는 파임이 아니어서 좋았어용! 근데 진짜 마른 사람이 입어야 더 예쁠 거 같긴 해욥 그리고 이전 리뷰에 옷에서 식초 냄새 같은 거 난다고 하신 분 있었는데 진짜 좀 그렇더라고요? 그래서 한 번 빨아서 입을 예정에요 전 어제 주문하고 오늘 바로 받았어요!"
또민,상위 5%,21.08.29,White,,작아요,아주 만족해요,화면과 비슷해요,168cm,65kg,상의 66,"수민님 입은 사진 보곤 스판 짱짱한 비침 심하지 않은 폴리 재질 티일거라고 생각했는데 알고보니까 골지 티더라구용..?? 스판은 진짜 쫀쫀하구요 대신 바스트 크신 분들은 엄청 늘어나서 속옷 싹 다 비칩니당,, 컬러는 완전 새하얀 화이트라 땀 나면 나중에 자국 날꺼 같아서 살짝 걱정되긴 해요 ㅋㅋ 핏이 몸에 촥 붙고 완전 크롭 기장이라 되게 청순 섹시해용 :) 살 빼고 흰티에 청바지 룩으로 주구장창 입을 예정 ㅎㅎㅎ"
0iFxFK4e,,21.07.11,White,,정사이즈예요,보통이에요,화면과 비슷해요,158cm,47kg,상의 44,너무 만족한 옷입니다ㅠㅠ!! 티셔츠 길이도 딱 원하는 길이었고 딱 달라붙는 것도 마음에 들었고 파인 정도도 딱 마음에 들었어요.. 정말 마음에 듭니다ㅠㅠ 엄청 부드럽고 새옷 냄새가 많이 나요..!
CVct2RMp,,21.07.07,Black,free,정사이즈예요,아주 만족해요,화면과 비슷해요,167cm,51kg,상의 44,"몸에 달라붙는 느낌이 너무 부드럽고 좋아요~~
조금 파인 느낌이지만 핏은 딱 좋네요!
세탁을 해서 먼지가 좀 붙었는데 실제로 입으면 티 안나요! 블랙만 구매했는데 핏도 재질도 좋아서 화이트도 구매하려구요~~"
3FAlQ8Mi,상위 5%,21.07.05,Black,,정사이즈예요,별로예요,화면과 비슷해요,,,,"후기 많아서 재질 좀 괜찮으려나 했는데
재질이 너무얇아요 ㅠ 핏 자체는 괜찮은데
후들후들 냉장고바지수준의 재질이더라구요 ,,
이게 시원해서 장점일 수도있고
오래 못입어서 단점일 수도있을 것같다 생각해염 

핏자체는 이뻐요 딱 붙는 핏이구
목이 좀 많이 파였는데 저는 가슴바로 위까지 내려왔어요"
